	id	text	source	doc_name	split	paragraph_id	sent_id_in_paragraph	word_count	new_split
171	305001001065	والله أنزل من السماء ماء فأحيا به الأرض بعد موتها إن فى ذلك لءاية لقوم يسمعون ( 65 )	Quran	Quran_An-Nahl_16	No Split	1	65	19	train
172	305001001066	وإن لكم فى الأنعم لعبرة نسقيكم مما فى بطونه من بين فرث ودم لبنا خالصا سائغا للشربين ( 66 )	Quran	Quran_An-Nahl_16	No Split	1	66	20	train
173	305001001067	ومن ثمرت النخيل والأعنب تتخذون منه سكرا ورزقا حسنا إن فى ذلك لءاية لقوم يعقلون ( 67 )	Quran	Quran_An-Nahl_16	No Split	1	67	18	train
174	305001001068	وأوحى ربك إلى النحل أن اتخذى من الجبال بيوتا ومن الشجر ومما يعرشون ( 68 )	Quran	Quran_An-Nahl_16	No Split	1	68	16	train
175	305001001069	ثم كلى من كل الثمرت فاسلكى سبل ربك ذللا يخرج من بطونها شراب مختلف ألونه فيه شفاء للناس إن فى ذلك لءاية لقوم يتفكرون ( 69 )	Quran	Quran_An-Nahl_16	No Split	1	69	27	train
176	305001001070	والله خلقكم ثم يتوفيكم ومنكم من يرد إلى أرذل العمر لكى لا يعلم بعد علم شيا إن الله عليم قدير ( 70 )	Quran	Quran_An-Nahl_16	No Split	1	70	23	train
177	305001001071	والله فضل بعضكم على بعض فى الرزق فما الذين فضلوا برادى رزقهم على ما ملكت أيمنهم فهم فيه سواء أفبنعمة الله يجحدون ( 71 )	Quran	Quran_An-Nahl_16	No Split	1	71	25	train
178	305001001072	والله جعل لكم من أنفسكم أزوجا وجعل لكم من أزوجكم بنين وحفدة ورزقكم من الطيبت أفبالبطل يؤمنون وبنعمت الله هم يكفرون ( 72 )	Quran	Quran_An-Nahl_16	No Split	1	72	24	train
179	305001001073	ويعبدون من دون الله ما لا يملك لهم رزقا من السموت والأرض شيا ولا يستطيعون ( 73 )	Quran	Quran_An-Nahl_16	No Split	1	73	18	train
180	305001001074	فلا تضربوا لله الأمثال إن الله يعلم وأنتم لا تعلمون ( 74 )	Quran	Quran_An-Nahl_16	No Split	1	74	13	train
181	305001001075	ضرب الله مثلا عبدا مملوكا لا يقدر على شيء ومن رزقنه منا رزقا حسنا فهو ينفق منه سرا وجهرا هل يستون الحمد لله بل أكثرهم لا يعلمون ( 75 )	Quran	Quran_An-Nahl_16	No Split	1	75	30	train
182	305001001076	وضرب الله مثلا رجلين أحدهما أبكم لا يقدر على شيء وهو كل على موليه أينما يوجهه لا يأت بخير هل يستوى هو ومن يأمر بالعدل وهو على صرط مستقيم ( 76 )	Quran	Quran_An-Nahl_16	No Split	1	76	32	train
183	305001001077	ولله غيب السموت والأرض وما أمر الساعة إلا كلمح البصر أو هو أقرب إن الله على كل شيء قدير ( 77 )	Quran	Quran_An-Nahl_16	No Split	1	77	22	train
184	305001001078	والله أخرجكم من بطون أمهتكم لا تعلمون شيا وجعل لكم السمع والأبصر والأفدة لعلكم تشكرون ( 78 )	Quran	Quran_An-Nahl_16	No Split	1	78	18	train
185	305001001079	ألم يروا إلى الطير مسخرت فى جو السماء ما يمسكهن إلا الله إن فى ذلك لءايت لقوم يؤمنون ( 79 )	Quran	Quran_An-Nahl_16	No Split	1	79	21	train
186	305001001080	والله جعل لكم من بيوتكم سكنا وجعل لكم من جلود الأنعم بيوتا تستخفونها يوم ظعنكم ويوم إقامتكم ومن أصوافها وأوبارها وأشعارها أثثا ومتعا إلى حين ( 80 )	Quran	Quran_An-Nahl_16	No Split	1	80	28	train
187	305001001081	والله جعل لكم مما خلق ظللا وجعل لكم من الجبال أكننا وجعل لكم سربيل تقيكم الحر وسربيل تقيكم بأسكم كذلك يتم نعمته عليكم لعلكم تسلمون ( 81 )	Quran	Quran_An-Nahl_16	No Split	1	81	28	train
188	305001001082	فإن تولوا فإنما عليك البلغ المبين ( 82 )	Quran	Quran_An-Nahl_16	No Split	1	82	9	train
189	305001001083	يعرفون نعمت الله ثم ينكرونها وأكثرهم الكفرون ( 83 )	Quran	Quran_An-Nahl_16	No Split	1	83	10	train
190	305001001084	ويوم نبعث من كل أمة شهيدا ثم لا يؤذن للذين كفروا ولا هم يستعتبون ( 84 )	Quran	Quran_An-Nahl_16	No Split	1	84	17	train
191	305001001085	وإذا رءا الذين ظلموا العذاب فلا يخفف عنهم ولا هم ينظرون ( 85 )	Quran	Quran_An-Nahl_16	No Split	1	85	14	train
192	305001001086	وإذا رءا الذين أشركوا شركاءهم قالوا ربنا هؤلاء شركاؤنا الذين كنا ندعوا من دونك فألقوا إليهم القول إنكم لكذبون ( 86 )	Quran	Quran_An-Nahl_16	No Split	1	86	22	train
193	305001001087	وألقوا إلى الله يومئذ السلم وضل عنهم ما كانوا يفترون ( 87 )	Quran	Quran_An-Nahl_16	No Split	1	87	13	train
194	305001001088	الذين كفروا وصدوا عن سبيل الله زدنهم عذابا فوق العذاب بما كانوا يفسدون ( 88 )	Quran	Quran_An-Nahl_16	No Split	1	88	16	train
195	305001001089	ويوم نبعث فى كل أمة شهيدا عليهم من أنفسهم وجئنا بك شهيدا على هؤلاء ونزلنا عليك الكتب تبينا لكل شيء وهدى ورحمة وبشرى للمسلمين ( 89 )	Quran	Quran_An-Nahl_16	No Split	1	89	27	train
196	305001001090	إن الله يأمر بالعدل والإحسن وإيتائ ذى القربى وينهى عن الفحشاء والمنكر والبغى يعظكم لعلكم تذكرون ( 90 )	Quran	Quran_An-Nahl_16	No Split	1	90	19	train
197	305001001091	وأوفوا بعهد الله إذا عهدتم ولا تنقضوا الأيمن بعد توكيدها وقد جعلتم الله عليكم كفيلا إن الله يعلم ما تفعلون ( 91 )	Quran	Quran_An-Nahl_16	No Split	1	91	23	train
198	305001001092	ولا تكونوا كالتى نقضت غزلها من بعد قوة أنكثا تتخذون أيمنكم دخلا بينكم أن تكون أمة هى أربى من أمة إنما يبلوكم الله به وليبينن لكم يوم القيمة ما كنتم فيه تختلفون ( 92 )	Quran	Quran_An-Nahl_16	No Split	1	92	35	train
199	305001001093	ولو شاء الله لجعلكم أمة وحدة ولكن يضل من يشاء ويهدى من يشاء ولتسلن عما كنتم تعملون ( 93 )	Quran	Quran_An-Nahl_16	No Split	1	93	20	train
200	305001001094	ولا تتخذوا أيمنكم دخلا بينكم فتزل قدم بعد ثبوتها وتذوقوا السوء بما صددتم عن سبيل الله ولكم عذاب عظيم ( 94 )	Quran	Quran_An-Nahl_16	No Split	1	94	22	train
201	305001001095	ولا تشتروا بعهد الله ثمنا قليلا إنما عند الله هو خير لكم إن كنتم تعلمون ( 95 )	Quran	Quran_An-Nahl_16	No Split	1	95	18	train
202	305001001096	ما عندكم ينفد وما عند الله باق ولنجزين الذين صبروا أجرهم بأحسن ما كانوا يعملون ( 96 )	Quran	Quran_An-Nahl_16	No Split	1	96	18	train
203	305001001097	من عمل صلحا من ذكر أو أنثى وهو مؤمن فلنحيينه حيوة طيبة ولنجزينهم أجرهم بأحسن ما كانوا يعملون ( 97 )	Quran	Quran_An-Nahl_16	No Split	1	97	21	train
204	305001001098	فإذا قرأت القرءان فاستعذ بالله من الشيطن الرجيم ( 98 )	Quran	Quran_An-Nahl_16	No Split	1	98	11	train
205	305001001099	إنه ليس له سلطن على الذين ءامنوا وعلى ربهم يتوكلون ( 99 )	Quran	Quran_An-Nahl_16	No Split	1	99	13	train
206	305001001100	إنما سلطنه على الذين يتولونه والذين هم به مشركون ( 100 )	Quran	Quran_An-Nahl_16	No Split	1	100	12	train
207	305001001101	وإذا بدلنا ءاية مكان ءاية والله أعلم بما ينزل قالوا إنما أنت مفتر بل أكثرهم لا يعلمون ( 101 )	Quran	Quran_An-Nahl_16	No Split	1	101	20	train
208	305001001102	قل نزله روح القدس من ربك بالحق ليثبت الذين ءامنوا وهدى وبشرى للمسلمين ( 102 )	Quran	Quran_An-Nahl_16	No Split	1	102	16	train
209	305001001103	ولقد نعلم أنهم يقولون إنما يعلمه بشر لسان الذى يلحدون إليه أعجمى وهذا لسان عربى مبين ( 103 )	Quran	Quran_An-Nahl_16	No Split	1	103	19	train
210	305001001104	إن الذين لا يؤمنون بايت الله لا يهديهم الله ولهم عذاب أليم ( 104 )	Quran	Quran_An-Nahl_16	No Split	1	104	15	train
211	305001001105	إنما يفترى الكذب الذين لا يؤمنون بايت الله وأولئك هم الكذبون ( 105 )	Quran	Quran_An-Nahl_16	No Split	1	105	14	train
212	305001001106	من كفر بالله من بعد إيمنه إلا من أكره وقلبه مطمئن بالإيمن ولكن من شرح بالكفر صدرا فعليهم غضب من الله ولهم عذاب عظيم ( 106 )	Quran	Quran_An-Nahl_16	No Split	1	106	27	train
213	305001001107	ذلك بأنهم استحبوا الحيوة الدنيا على الءاخرة وأن الله لا يهدى القوم الكفرين ( 107 )	Quran	Quran_An-Nahl_16	No Split	1	107	16	train
214	305001001108	أولئك الذين طبع الله على قلوبهم وسمعهم وأبصرهم وأولئك هم الغفلون ( 108 )	Quran	Quran_An-Nahl_16	No Split	1	108	14	train
215	305001001109	لا جرم أنهم فى الءاخرة هم الخسرون ( 109 )	Quran	Quran_An-Nahl_16	No Split	1	109	10	train
216	305001001110	ثم إن ربك للذين هاجروا من بعد ما فتنوا ثم جهدوا وصبروا إن ربك من بعدها لغفور رحيم ( 110 )	Quran	Quran_An-Nahl_16	No Split	1	110	21	train
217	305001001111	يوم تأتى كل نفس تجدل عن نفسها وتوفى كل نفس ما عملت وهم لا يظلمون ( 111 )	Quran	Quran_An-Nahl_16	No Split	1	111	18	train
218	305001001112	وضرب الله مثلا قرية كانت ءامنة مطمئنة يأتيها رزقها رغدا من كل مكان فكفرت بأنعم الله فأذقها الله لباس الجوع والخوف بما كانوا يصنعون ( 112 )	Quran	Quran_An-Nahl_16	No Split	1	112	27	train
219	305001001113	ولقد جاءهم رسول منهم فكذبوه فأخذهم العذاب وهم ظلمون ( 113 )	Quran	Quran_An-Nahl_16	No Split	1	113	12	train
220	305001001114	فكلوا مما رزقكم الله حللا طيبا واشكروا نعمت الله إن كنتم إياه تعبدون ( 114 )	Quran	Quran_An-Nahl_16	No Split	1	114	16	train
221	305001001115	إنما حرم عليكم الميتة والدم ولحم الخنزير وما أهل لغير الله به فمن اضطر غير باغ ولا عاد فإن الله غفور رحيم ( 115 )	Quran	Quran_An-Nahl_16	No Split	1	115	25	train
222	305001001116	ولا تقولوا لما تصف ألسنتكم الكذب هذا حلل وهذا حرام لتفتروا على الله الكذب إن الذين يفترون على الله الكذب لا يفلحون ( 116 )	Quran	Quran_An-Nahl_16	No Split	1	116	25	train
223	305001001117	متع قليل ولهم عذاب أليم ( 117 )	Quran	Quran_An-Nahl_16	No Split	1	117	8	train
224	305001001118	وعلى الذين هادوا حرمنا ما قصصنا عليك من قبل وما ظلمنهم ولكن كانوا أنفسهم يظلمون ( 118 )	Quran	Quran_An-Nahl_16	No Split	1	118	18	train
225	305001001119	ثم إن ربك للذين عملوا السوء بجهلة ثم تابوا من بعد ذلك وأصلحوا إن ربك من بعدها لغفور رحيم ( 119 )	Quran	Quran_An-Nahl_16	No Split	1	119	22	train
226	305001001120	إن إبرهيم كان أمة قانتا لله حنيفا ولم يك من المشركين ( 120 )	Quran	Quran_An-Nahl_16	No Split	1	120	14	train
227	305001001121	شاكرا لأنعمه اجتبيه وهديه إلى صرط مستقيم ( 121 )	Quran	Quran_An-Nahl_16	No Split	1	121	10	train
228	305001001122	وءاتينه فى الدنيا حسنة وإنه فى الءاخرة لمن الصلحين ( 122 )	Quran	Quran_An-Nahl_16	No Split	1	122	12	train
229	305001001123	ثم أوحينا إليك أن اتبع ملة إبرهيم حنيفا وما كان من المشركين ( 123 )	Quran	Quran_An-Nahl_16	No Split	1	123	15	train
230	305001001124	إنما جعل السبت على الذين اختلفوا فيه وإن ربك ليحكم بينهم يوم القيمة فيما كانوا فيه يختلفون ( 124 )	Quran	Quran_An-Nahl_16	No Split	1	124	20	train
231	305001001125	ادع إلى سبيل ربك بالحكمة والموعظة الحسنة وجدلهم بالتى هى أحسن إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بالمهتدين ( 125 )	Quran	Quran_An-Nahl_16	No Split	1	125	25	train
232	305001001126	وإن عاقبتم فعاقبوا بمثل ما عوقبتم به ولئن صبرتم لهو خير للصبرين ( 126 )	Quran	Quran_An-Nahl_16	No Split	1	126	15	train
233	305001001127	واصبر وما صبرك إلا بالله ولا تحزن عليهم ولا تك فى ضيق مما يمكرون ( 127 )	Quran	Quran_An-Nahl_16	No Split	1	127	17	train
234	305001001128	إن الله مع الذين اتقوا والذين هم محسنون ( 128 )	Quran	Quran_An-Nahl_16	No Split	1	128	11	train
235	305001001001	سبح لله ما فى السموت والأرض وهو العزيز الحكيم ( 1 )	Quran	Quran_Al-Hadid_57	No Split	1	1	12	train
236	305001001002	له ملك السموت والأرض يحى ويميت وهو على كل شيء قدير ( 2 )	Quran	Quran_Al-Hadid_57	No Split	1	2	14	train
237	305001001003	هو الأول والءاخر والظهر والباطن وهو بكل شيء عليم ( 3 )	Quran	Quran_Al-Hadid_57	No Split	1	3	12	train
238	305001001004	هو الذى خلق السموت والأرض فى ستة أيام ثم استوى على العرش يعلم ما يلج فى الأرض وما يخرج منها وما ينزل من السماء وما يعرج فيها وهو معكم أين ما كنتم والله بما تعملون بصير ( 4 )	Quran	Quran_Al-Hadid_57	No Split	1	4	39	train
239	305001001005	له ملك السموت والأرض وإلى الله ترجع الأمور ( 5 )	Quran	Quran_Al-Hadid_57	No Split	1	5	11	train
240	305001001006	يولج اليل فى النهار ويولج النهار فى اليل وهو عليم بذات الصدور ( 6 )	Quran	Quran_Al-Hadid_57	No Split	1	6	15	train
241	305001001007	ءامنوا بالله ورسوله وأنفقوا مما جعلكم مستخلفين فيه فالذين ءامنوا منكم وأنفقوا لهم أجر كبير ( 7 )	Quran	Quran_Al-Hadid_57	No Split	1	7	18	train
242	305001001008	وما لكم لا تؤمنون بالله والرسول يدعوكم لتؤمنوا بربكم وقد أخذ ميثقكم إن كنتم مؤمنين ( 8 )	Quran	Quran_Al-Hadid_57	No Split	1	8	18	train
243	305001001009	هو الذى ينزل على عبده ءايت بينت ليخرجكم من الظلمت إلى النور وإن الله بكم لرءوف رحيم ( 9 )	Quran	Quran_Al-Hadid_57	No Split	1	9	20	train
244	305001001010	وما لكم ألا تنفقوا فى سبيل الله ولله ميرث السموت والأرض لا يستوى منكم من أنفق من قبل الفتح وقتل أولئك أعظم درجة من الذين أنفقوا من بعد وقتلوا وكلا وعد الله الحسنى والله بما تعملون خبير ( 10 )	Quran	Quran_Al-Hadid_57	No Split	1	10	40	train
